ASN,CC,Name,IXP Number (IX-F ID),Switch Name,IPv4 Address,IPv6 Address,MAC Address,Vendor,MANRS,IXP Switch
56272,IN,Pulse Telesystems,772,taurus.maa,45.120.251.26,2001:df2:1900:3::26,00:24:c4:15:d2:00,"Cisco Systems, Inc",0,772+taurus.maa
134319,IN,Elyzium Technologies,683,cygnus.del,45.120.248.59,2001:df2:1900:1::59,d0:c6:5b:b3:0f:44,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
134054,IN,raagav communications,772,andromeda.maa,45.120.251.51,,,,0,772+andromeda.maa
60271,,Rhys Williams,898,,185.1.222.72,2001:7f8:b7::a506:271:1,,,0,898
134674,IN,Tata Play Broadband,771,libra.ccu,45.120.249.34,2001:df2:1900:5::34,,,0,771+libra.ccu
134249,IN,Margo Networks Pvt. Ltd,694,eridanus.bom,103.77.108.198,,,,0,694+eridanus.bom
58678,IN,Intech Online Private Limited,694,moon.bom,103.77.108.242,2001:df2:1900:2::242,,,0,694+moon.bom
134850,IN,WAY 2 INTERNET,694,auriga.bom,103.77.108.101,,ac:1f:6b:f8:6d:cd,"Super Micro Computer, Inc.",0,694+auriga.bom
134312,IN,Digi Win Infotainment (Win Infrastructure),694,mars.bom,103.77.108.153,2001:df2:1900:2::153,,,0,694+mars.bom
58765,IN,Bittel Telecom,683,cygnus.del,45.120.248.68,2001:df2:1900:1::68,4c:5e:0c:14:24:96,Routerboard.com,0,683+cygnus.del
134858,IN,OYENET BROADBAND PRIVATE LIMITED,683,draco.del,45.120.248.52,2001:df2:1900:1::52,,,0,683+draco.del
134325,IN,Jetspot Networks Pvt. Ltd,694,moon.bom,103.77.108.238,2001:df2:1900:2::238,,,0,694+moon.bom
61044,NL,SIT Internetdiensten,898,SER-DRO-TR1,185.1.222.120,2001:7f8:b7::a506:1044:1,,,0,898+SER-DRO-TR1
134874,IN,Acme Diginet,683,draco.del,45.120.248.76,,,,0,683+draco.del
134331,IN,Smartlink Solutions Pvt. Ltd.,694,lacerta.bom,103.77.108.46,2001:df2:1900:2::46,,,0,694+lacerta.bom
58765,IN,Bittel Telecom,771,libra.ccu,45.120.249.33,2001:df2:1900:5::33,,,0,771+libra.ccu
134875,IN,Gatiman Broadband,683,draco.del,45.120.248.78,2001:df2:1900:1::78,,,0,683+draco.del
134337,IN,R2 Net Solutions Pvt Ltd,683,aries.del,45.120.248.94,2001:df2:1900:1::94,,,0,683+aries.del
62068,,SpectraIP B.V.,898,,185.1.222.244,2001:7f8:b7::a506:2068:1,74:8e:f8:74:1b:00,Brocade Communications Systems LLC,0,898
134911,IN,Sigaram Networks,772,caelum.maa,45.120.251.19,2001:df2:1900:3::19,,,0,772+caelum.maa
134345,IN,Giga5 Fiber Network,694,sagittarius.bom,103.77.108.191,,,,0,694+sagittarius.bom
58971,IN,Shine Communications,694,lacerta.bom,103.77.109.9,2001:df2:1900:2::1009,,,0,694+lacerta.bom
134913,IN,Jetway Broadband India Pvt Ltd,694,venus.bom,103.77.108.91,2001:df2:1900:2::91,,,0,694+venus.bom
134375,IN,Fusionnet Web Services,683,camelopardalis.del,45.120.248.48,2001:df2:1900:1::48,,,0,683+camelopardalis.del
63199,IN,"CDS Global Cloud Co., LTD",694,grus.bom,103.77.108.57,2001:df2:1900:2::57,,,0,694+grus.bom
134928,IN,Spiderlink Networks Pvt Ltd,683,aries.del,45.120.248.135,2001:df2:1900:1::135,,,0,683+aries.del
134674,IN,Tata Play Broadband,772,andromeda.maa,45.120.251.58,2001:df2:1900:3::58,,,0,772+andromeda.maa
65111,IN,ixupdates.abater.io,683,mercury.del,45.120.248.192,2001:df2:1900:1::192,,,0,683+mercury.del
135208,IN,Megahertz Internet Network,683,draco.del,45.120.248.120,2001:df2:1900:1::120,,,0,683+draco.del
134674,IN,Tata Play Broadband,683,camelopardalis.del,45.120.248.136,2001:df2:1900:1::136,,,0,683+camelopardalis.del
65000,NL,Electronik Boecker,898,SER-MEP-TR1,,,,,0,898+SER-MEP-TR1
135232,IN,IPNET COMMUNICATIONS (P) LTD,694,bootes.bom,103.77.108.186,2001:df2:1900:2::186,,,0,694+bootes.bom
134674,IN,Tata Play Broadband,683,draco.del,45.120.248.138,2001:df2:1900:1::138,,,0,683+draco.del
137409,NL,GSL Networks,898,SER-AM7-TR1,185.1.222.192,2001:7f8:b7::a513:7409:1,,,0,898+SER-AM7-TR1
135697,IN,Tachyon Communications Pvt Ltd,683,hydrus.del,45.120.248.70,2001:df2:1900:1::70,,,0,683+hydrus.del
134875,IN,Gatiman Broadband,694,moon.bom,103.77.108.55,,,,0,694+moon.bom
65500,IN,User testing,683,lupus.del,,,,,0,683+lupus.del
135719,IN,LM Energy & Software Pvt. Ltd,683,cygnus.del,45.120.248.117,2001:df2:1900:1::117,cc:2d:e0:14:f8:2b,Routerboard.com,0,683+cygnus.del
134877,IN,Sri Vari Network Pvt Ltd,772,andromeda.maa,45.120.251.44,2001:df2:1900:3::44,,,0,772+andromeda.maa
131210,IN,Yashash Cable Network,694,jupiter.bom,103.77.108.218,2001:df2:1900:2::218,,,0,694+jupiter.bom
135756,IN,VPS Broadband And Telecommunications Pvt Ltd,694,moon.bom,103.77.108.109,,,,0,694+moon.bom
134884,IN,Arichwal IT Services Pvt Ltd,683,camelopardalis.del,45.120.248.132,2001:df2:1900:1::132,,,0,683+camelopardalis.del
197156,NL,Petit Verbindt,898,SER-NIK-TR3,185.1.222.171,,,,0,898+SER-NIK-TR3
135772,IN,Powernet Communications,683,dorado.del,45.120.248.26,2001:df2:1900:1::26,14:57:9f:b3:aa:9e,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+dorado.del
134916,IN,Soliton NetLink Pvt. Ltd.,694,uranus.bom,103.77.108.220,2001:df2:1900:2::220,,,0,694+uranus.bom
132137,IN,Shree Omkar Infocom Pvt Ltd,694,moon.bom,103.77.108.165,2001:df2:1900:2::165,,,0,694+moon.bom
135791,IN,Phonepe,694,uranus.bom,103.77.108.7,,,,0,694+uranus.bom
134924,IN,APH Network,683,vulpecula.del,45.120.248.156,2001:df2:1900:1::156,,,0,683+vulpecula.del
200023,NL,Qonnected B.V.,898,SER-NIK-TR1,185.1.222.29,2001:7f8:b7::a520:23:1,,,0,898+SER-NIK-TR1
135793,IN,Alphanet Broadband Pvt. Ltd.,683,camelopardalis.del,45.120.248.49,2001:df2:1900:1::49,,,0,683+camelopardalis.del
134937,IN,Sukain Infoway Pvt Ltd,694,uranus.bom,103.77.108.159,2001:df2:1900:2::159,,,0,694+uranus.bom
132203,IN,Tencent Global,694,eridanus.bom,103.77.108.35,2001:df2:1900:2::35,,,0,694+eridanus.bom
135801,IN,C32 Broadband,772,taurus.maa,45.120.251.33,,4c:5e:0c:15:45:33,Routerboard.com,0,772+taurus.maa
134943,IN,Reticule Infotech,683,cygnus.del,45.120.248.121,2001:df2:1900:1::121,48:8f:5a:01:de:93,Routerboard.com,0,683+cygnus.del
200299,,BaseServ Limited,898,,185.1.222.70,2001:7f8:b7::a520:299:1,,,0,898
135808,IN,Fiberzone Communications Pvt Ltd,694,moon.bom,103.77.108.104,2001:df2:1900:2::104,,,0,694+moon.bom
135139,IN,Skylink Fibernet Pvt. Ltd.,694,lacerta.bom,103.77.108.87,2001:df2:1900:2::87,,,0,694+lacerta.bom
200365,,Possibly Lizards,898,,185.1.222.71,2001:7f8:b7::a520:365:1,,,0,898
135810,IN,Speedglobal telecom,694,auriga.bom,103.77.108.181,2001:df2:1900:2::181,88:bc:c1:b6:06:d0,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+auriga.bom
135139,IN,Skylink Fibernet Pvt. Ltd.,772,cetus.maa,45.120.251.28,2001:df2:1900:3::28,,,0,772+cetus.maa
200408,NL,WideM,898,SER-MEP-TR1,185.1.222.79,,,,0,898+SER-MEP-TR1
135810,IN,Speedglobal telecom,694,bootes.bom,103.77.108.251,,,,0,694+bootes.bom
135171,IN,Balaji Infra Ray Private Limited,694,volans.bom,103.77.108.79,,a4:6c:2a:3c:61:01,"Cisco Systems, Inc",0,694+volans.bom
132215,IN,Powergrid Corporation of India Limited,694,lacerta.bom,103.77.108.224,2001:df2:1900:2::224,,,0,694+lacerta.bom
135844,IN,Net IT Infotech Pvt. Ltd.(LightYears),694,venus.bom,103.77.109.8,,,,0,694+venus.bom
135192,IN,Rv Broadband Services,772,taurus.maa,45.120.251.24,2001:df2:1900:3::24,d0:72:dc:bc:a9:82,"Cisco Systems, Inc",0,772+taurus.maa
200639,NL,Harry Cross,898,SER-MEP-TR1,185.1.222.49,2001:7f8:b7::a513:7474:1,,,0,898+SER-MEP-TR1
136230,IN,Stackbit Internet Services Pvt. Ltd,772,cetus.maa,45.120.251.77,,,,0,772+cetus.maa
135193,IN,Sri Sai Communication,773,gemini.hyd,103.77.110.33,,,,0,773+gemini.hyd
132220,IN,JPR Digital Pvt. Ltd.,694,lacerta.bom,103.77.108.176,2001:df2:1900:2::176,,,0,694+lacerta.bom
136334,IN,Vortex Netsol Pvt Ltd,694,moon.bom,103.77.108.115,2001:df2:1900:2::115,88:66:39:d8:a4:88,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+moon.bom
135212,IN,Digiway Net,694,grus.bom,103.77.108.37,,,,0,694+grus.bom
132296,IN,Seven Star Digital Network Pvt Ltd,694,moon.bom,103.77.108.178,2001:df2:1900:2::178,,,0,694+moon.bom
136344,IN,Bass Networks,772,centaurus.maa,45.120.251.113,2001:df2:1900:3::113,dc:2c:6e:c8:cb:f4,Routerboard.com,0,772+centaurus.maa
135225,IN,SMART NET INDIA,772,andromeda.maa,45.120.251.85,,,,0,772+andromeda.maa
132335,IN,Leapswitch Networks Pvt. Ltd,694,mensa.bom,103.77.108.5,2001:df2:1900:2::5,,,0,694+mensa.bom
136377,IN,Linkwave Technologies Pvt Ltd,683,camelopardalis.del,45.120.248.103,2001:df2:1900:1::103,,,0,683+camelopardalis.del
135246,IN,Extreme Broadband Services,694,uranus.bom,103.77.108.250,,,,0,694+uranus.bom
132445,IN,Khetan Cable Network,694,lacerta.bom,103.77.108.56,2001:df2:1900:2::56,,,0,694+lacerta.bom
136651,IN,Dronagiri Infotech,694,lacerta.bom,103.77.108.30,2001:df2:1900:2::30,,,0,694+lacerta.bom
135247,IN,K Net Solutions,772,taurus.maa,45.120.251.29,2001:df2:1900:3::29,,,0,772+taurus.maa
201746,NL,Olivenet Network S.L.,898,SER-NIK-TR3,185.1.222.203,2001:7f8:b7::a520:1746:1,20:d8:0b:c2:10:52,Juniper Networks,0,898+SER-NIK-TR3
136673,IN,Redking India IT Services,694,moon.bom,103.77.108.234,,,,0,694+moon.bom
135266,IN,AAKASH INTERNET SERVICES,772,taurus.maa,45.120.251.23,2001:df2:1900:3::23,bc:67:1c:56:49:91,"Cisco Systems, Inc",0,772+taurus.maa
132570,IN,Saibaba Broadband,694,volans.bom,103.77.108.207,,08:55:31:87:4d:9f,Routerboard.com,0,694+volans.bom
136684,IN,White Stallion Networks,772,caelum.maa,45.120.251.71,2001:df2:1900:3::71,,,0,772+caelum.maa
135693,IN,Touchnet Broadband Services,683,camelopardalis.del,45.120.248.157,,,,0,683+camelopardalis.del
132768,IN,Five network Broadband Solution Pvt Ltd,683,draco.del,45.120.248.173,2001:df2:1900:1::173,,,0,683+draco.del
136696,IN,Arktel Network Pvt Ltd,683,camelopardalis.del,45.120.248.65,2001:df2:1900:1::65,e4:72:e2:e9:1b:d7,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+camelopardalis.del
135716,IN,SAT International Pvt. Ltd.,683,dorado.del,45.120.248.80,2001:df2:1900:1::80,44:6a:2e:e2:33:4b,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+dorado.del
132770,IN,Gazon Communications India Limited,694,jupiter.bom,103.77.108.193,2001:df2:1900:2::193,,,0,694+jupiter.bom
136716,IN,Apple Broadband Services Pvt Ltd,694,jupiter.bom,103.77.108.107,2001:df2:1900:2::107,,,0,694+jupiter.bom
135756,IN,VPS Broadband And Telecommunications Pvt Ltd,683,aries.del,45.120.248.97,,,,0,683+aries.del
202796,NL,JSR IT,898,SER-NIK-TR1,185.1.222.36,2001:7f8:b7::a520:2796:1,,,0,898+SER-NIK-TR1
136902,IN,Alegra Communication Pvt. ltd,694,moon.bom,103.77.108.122,2001:df2:1900:2::122,,,0,694+moon.bom
135758,IN,Alacriy Net System Service,772,cetus.maa,45.120.251.36,,,,0,772+cetus.maa
132785,IN,Shiv Nadar University,683,vulpecula.del,45.120.248.60,,,,0,683+vulpecula.del
136946,IN,Weebo Networks Pvt Ltd,683,cygnus.del,45.120.248.71,2001:df2:1900:1::71,50:1d:93:e2:3e:46,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
135791,IN,Phonepe,694,uranus.bom,103.77.108.6,,,,0,694+uranus.bom
132931,IN,Ficus Telecom Pvt Ltd..,772,taurus.maa,45.120.251.27,2001:df2:1900:3::27,14:57:9f:c8:cb:84,"HUAWEI TECHNOLOGIES CO.,LTD",0,772+taurus.maa
137098,IN,Delix Net Solution,694,venus.bom,103.77.108.96,2001:df2:1900:2::96,64:d1:54:d5:0c:94,Routerboard.com,0,694+venus.bom
135810,IN,Speedglobal telecom,694,auriga.bom,103.77.108.181,2001:df2:1900:2::181,6c:20:56:c5:a5:15,"Cisco Systems, Inc",0,694+auriga.bom
132934,IN,Skymax Broadband Services Pvt Ltd,683,cygnus.del,45.120.248.36,2001:df2:1900:1::36,e4:83:26:12:34:a4,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
137128,IN,OM ENTERPRISE,694,auriga.bom,103.77.109.2,,74:4d:28:38:b0:9c,Routerboard.com,0,694+auriga.bom
135814,IN,Extreme Infocom,694,pluto.bom,103.77.108.129,2001:df2:1900:2::129,,,0,694+pluto.bom
132958,IN,Gramin Broadband Network,694,venus.bom,103.77.108.227,2001:df2:1900:2::227,,,0,694+venus.bom
137132,IN,HYFY Giga Fiber Pvt Ltd,772,andromeda.maa,45.120.251.38,2001:df2:1900:3::38,,,0,772+andromeda.maa
135814,IN,Extreme Infocom,772,taurus.maa,45.120.251.1,,,,0,772+taurus.maa
132976,IN,Kings Broadband Pvt. Ltd.,694,jupiter.bom,103.77.108.237,2001:df2:1900:2::237,,,0,694+jupiter.bom
137142,IN,Rk Broadband Hifi Services,694,uranus.bom,103.77.108.88,,,,0,694+uranus.bom
135817,IN,Erin Media Pvt ltd (esto),694,venus.bom,103.77.108.222,2001:df2:1900:2::222,,,0,694+venus.bom
205668,NL,Green Mini host BV,898,SER-DRO-TR1,185.1.222.12,2001:7f8:b7::a520:5668:1,,,1,898+SER-DRO-TR1
137166,IN,Digital Satellite Connect,694,moon.bom,103.77.108.225,2001:df2:1900:2::225,,,0,694+moon.bom
135817,IN,Erin Media Pvt ltd (esto),683,draco.del,45.120.248.123,2001:df2:1900:1::123,,,0,683+draco.del
132998,IN,Zoom Fiber Solutions,773,gemini.hyd,103.77.110.26,2001:df2:1900:4::26,,,0,773+gemini.hyd
137172,IN,Supersonic Isp Connectivity India,694,volans.bom,103.77.108.33,,e8:13:6e:89:b9:88,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+volans.bom
135834,IN,Multicraft Digital Technologies Pvt. Ltd.,694,mars.bom,103.77.108.162,2001:df2:1900:2::162,,,0,694+mars.bom
206064,NL,Alpine North LTD,898,SER-DRO-TR2,,2001:7f8:b7::a520:6064:1,,,0,898+SER-DRO-TR2
137645,IN,Macro Signal,694,sagittarius.bom,103.77.108.111,2001:df2:1900:2::111,,,0,694+sagittarius.bom
135839,IN,Optical Broadband,694,lacerta.bom,103.77.109.15,,,,0,694+lacerta.bom
206264,NL,Amarutu Technology Ltd,898,SER-DRO-TR0,185.1.222.10,2001:7f8:b7::a520:6264:1,08:81:f4:ea:5e:20,Juniper Networks,0,898+SER-DRO-TR0
138227,IN,Streamonn Internet Services,694,lacerta.bom,103.77.108.209,2001:df2:1900:2::209,,,0,694+lacerta.bom
135848,IN,Digitax India Communications,683,cygnus.del,45.120.248.163,2001:df2:1900:1::163,dc:2c:6e:22:a8:99,Routerboard.com,0,683+cygnus.del
133001,IN,Airnet Cable And Datacom,694,jupiter.bom,103.77.108.223,2001:df2:1900:2::223,,,0,694+jupiter.bom
138296,IN,Juweriyah Networks Pvt ltd,694,pictor.bom,103.77.108.112,2001:df2:1900:2::112,90:17:3f:7b:30:5c,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+pictor.bom
135872,IN,GTPL KCBPL BROADBAND,694,uranus.bom,103.77.108.208,2001:df2:1900:2::208,,,0,694+uranus.bom
206499,,M&M NETWORKS,898,,185.1.222.25,2001:7f8:b7::a520:6499:1,,,0,898
138311,IN,Limerick Technologies,694,jupiter.bom,103.77.108.168,2001:df2:1900:2::168,,,0,694+jupiter.bom
136286,IN,Cyber City,683,cygnus.del,45.120.248.115,2001:df2:1900:1::115,d4:46:49:06:5d:99,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
207080,,Basil Fillan,898,,185.1.222.88,2001:7f8:b7::a520:7080:1,,,0,898
138329,IN,Kenstar Web Solutions,694,jupiter.bom,103.77.108.102,2001:df2:1900:2::102,,,0,694+jupiter.bom
136342,IN,Winux Communications,694,moon.bom,103.77.109.11,,,,0,694+moon.bom
133278,IN,Dehradun E-net Solutions,683,draco.del,45.120.248.69,2001:df2:1900:1::69,,,0,683+draco.del
138734,IN,Bakliwal Telecom,694,jupiter.bom,103.77.108.247,2001:df2:1900:2::247,,,0,694+jupiter.bom
136354,IN,Netzi Broadband Services,683,vulpecula.del,45.120.248.179,2001:df2:1900:1::179,,,0,683+vulpecula.del
207176,,OPENFIBER B.V.,898,,185.1.222.134,2001:7f8:b7::a520:7176:2,d8:84:66:eb:46:1a,"Extreme Networks, Inc.",0,898
138741,IN,Mauli Shiv Cable Internet,694,moon.bom,103.77.108.92,,,,0,694+moon.bom
136360,IN,IsolNet Network Solution Pvt Ltd,694,venus.bom,103.77.108.65,2001:df2:1900:2::65,,,0,694+venus.bom
133279,IN,Speed4net Technologies Pvt Ltd,683,camelopardalis.del,45.120.248.160,2001:df2:1900:1::160,,,0,683+camelopardalis.del
138754,IN,Kerala Vision Broadband Pvt. Ltd.,694,jupiter.bom,103.77.108.221,,,,0,694+jupiter.bom
136370,IN,Exnet Broadband,683,hydrus.del,45.120.248.112,2001:df2:1900:1::112,,,0,683+hydrus.del
133296,IN,Web Werks,683,microscopium.del,45.120.248.43,2001:df2:1900:1::43,,,0,683+microscopium.del
138762,IN,sada smartlink,694,jupiter.bom,103.77.108.27,2001:df2:1900:2::27,,,0,694+jupiter.bom
136372,IN,SS Fiber Net,683,aries.del,45.120.248.175,,,,0,683+aries.del
133311,IN,Maxtech Broadband,694,moon.bom,103.77.108.173,2001:df2:1900:2::173,,,0,694+moon.bom
138786,IN,Crystalclear Network,683,draco.del,45.120.248.40,,,,0,683+draco.del
136373,IN,Allied IT Infrastructure and Services pvt Ltd,694,mars.bom,103.77.108.212,2001:df2:1900:2::212,,,0,694+mars.bom
133469,IN,MULTINET-IN,694,uranus.bom,103.77.108.164,2001:df2:1900:2::164,,,0,694+uranus.bom
139341,IN,Tencent Global - Chennai,772,caelum.maa,45.120.251.80,2001:df2:1900:3::80,,,0,772+caelum.maa
136625,IN,ABPK Odigitel,683,hercules.del,45.120.248.87,2001:df2:1900:1::87,,,0,683+hercules.del
207942,NL,IP Central,898,SER-NIK-TR1,185.1.222.133,2001:7f8:b7::a520:7942:1,,,0,898+SER-NIK-TR1
139490,IN,Aeronet Online Services,694,lacerta.bom,103.77.108.68,,,,0,694+lacerta.bom
136639,IN,Scud Communication Pvt. Ltd,694,lacerta.bom,103.77.108.205,2001:df2:1900:2::205,,,0,694+lacerta.bom
133593,IN,Vizag Broadcasting Pvt Ltd.,772,cetus.maa,45.120.251.74,2001:df2:1900:3::74,,,0,772+cetus.maa
139543,IN,MAHABAL NET SERVICE PROVIDER,694,lacerta.bom,103.77.108.190,,,,0,694+lacerta.bom
137083,IN,MNK Infoway Pvt Ltd,694,uranus.bom,103.77.109.14,2001:df2:1900:2::1014,34:58:40:4a:53:d0,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+uranus.bom
209622,NL,uPress network,898,SER-APL-LEAF-10.2,185.1.222.142,,,,0,898+SER-APL-LEAF-10.2
140127,IN,Internetwala It Services,683,vulpecula.del,45.120.248.185,,,,0,683+vulpecula.del
137095,IN,FIBLIB DIGITAL NETWORKS,683,dorado.del,45.120.248.108,2001:df2:1900:1::108,78:17:be:5a:ef:8c,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+dorado.del
209854,NL,Surfshark Ltd.,898,SER-DRO-LEAF-4.1,185.1.222.102,2001:7f8:b7::a520:9854:1,,,0,898+SER-DRO-LEAF-4.1
140171,IN,Reisnet Broadband,683,microscopium.del,45.120.248.83,2001:df2:1900:1::83,,,0,683+microscopium.del
137114,IN,Kwikzo Telecomm,683,microscopium.del,45.120.248.224,,,,0,683+microscopium.del
133680,IN,SOFTECH INFOSOL,772,caelum.maa,45.120.251.21,2001:df2:1900:3::21,,,0,772+caelum.maa
141253,IN,Hyosec Solution Pvt LTD,683,draco.del,45.120.248.81,,,,0,683+draco.del
137594,IN,Flashcom Netowrk Pvt ltd,694,volans.bom,103.77.108.93,2001:df2:1900:2::93,1c:fd:08:70:11:63,IEEE Registration Authority,0,694+volans.bom
210025,,Chen Qian,898,,185.1.222.115,2001:7f8:b7::a521:25:1,,,0,898
141280,IN,Nexusnet Networks Pvt Ltd,683,draco.del,45.120.248.158,,,,0,683+draco.del
137627,IN,Nextel Communication,683,cygnus.del,45.120.248.119,2001:df2:1900:1::119,d0:c6:5b:b3:11:cb,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
210035,,Pinku Daimari,898,,,2001:7f8:b7::a521:35:1,,,0,898
141324,IN,Hightec Network Solutions (OPC),694,grus.bom,103.77.108.72,2001:df2:1900:2::72,,,0,694+grus.bom
138257,IN,Gigatel Infocom Pvt ltd,683,vela.del,45.120.248.176,,,,0,683+vela.del
133713,IN,SWIFTNET BROADBAND,694,moon.bom,103.77.108.246,,,,0,694+moon.bom
141514,IN,Sancfil Technologies (BiDi),694,venus.bom,103.77.109.7,,,,0,694+venus.bom
138300,IN,Opticom Networks Private Limited,694,lacerta.bom,103.77.108.41,2001:df2:1900:2::41,,,0,694+lacerta.bom
133716,IN,NGC Broadband,683,draco.del,45.120.248.183,,,,0,683+draco.del
141540,IN,E2 Info Solutions,772,caelum.maa,45.120.251.91,,,,0,772+caelum.maa
138713,IN,Manisha Traders,683,draco.del,45.120.248.88,,,,0,683+draco.del
212708,,GLOBE DataCenter BV,898,,185.1.222.225,2001:7f8:b7::a521:2708:1,f4:a7:39:ee:16:ba,Juniper Networks,0,898
141814,IN,MPR Infonet Systems,683,draco.del,45.120.248.50,,,,0,683+draco.del
138734,IN,Bakliwal Telecom,683,camelopardalis.del,45.120.248.145,2001:df2:1900:1::145,84:5b:12:6f:6e:4b,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+camelopardalis.del
133968,IN,Wizbyte Networks Pvt Ltd,694,mars.bom,103.77.108.150,2001:df2:1900:2::150,,,0,694+mars.bom
141870,IN,GVREDDY TELECOMMUNICATIONS,694,moon.bom,103.77.109.6,,,,0,694+moon.bom
138754,IN,Kerala Vision Broadband Pvt. Ltd.,772,cetus.maa,45.120.251.70,2001:df2:1900:3::70,,,0,772+cetus.maa
133968,IN,Wizbyte Networks Pvt Ltd,694,monoceros.bom,,,,,0,694+monoceros.bom
142488,IN,Nextia Broadband,683,dorado.del,45.120.248.172,,18:56:44:41:2e:ae,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+dorado.del
138768,IN,Megatel Networks Private Limited,683,draco.del,45.120.248.98,,,,0,683+draco.del
212855,NL,LUJE.net,898,SER-NIK-TR3,185.1.222.227,2001:7f8:b7::a521:2855:1,3c:ec:ef:38:35:fd,"Super Micro Computer, Inc.",0,898+SER-NIK-TR3
146904,IN,Micronet Gigafiber,683,cygnus.del,45.120.248.133,2001:df2:1900:1::133,a4:17:8b:24:f1:c9,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+cygnus.del
139482,IN,Vilas Internet Services,694,uranus.bom,103.77.109.18,2001:df2:1900:2::1018,,,0,694+uranus.bom
133980,IN,BPS COMMUNICATION AND SERVICES,683,draco.del,45.120.248.154,2001:df2:1900:1::154,,,0,683+draco.del
146914,IN,Netfare Broadband (Opc),683,aries.del,45.120.248.137,,,,0,683+aries.del
139498,IN,Speedostar Telco,694,sagittarius.bom,103.77.108.152,,,,0,694+sagittarius.bom
212911,NL,TAB.DIGITAL,898,SER-MEP-TR1,185.1.222.184,,,,0,898+SER-MEP-TR1
146944,IN,F2 Connect,772,centaurus.maa,45.120.251.93,2001:df2:1900:3::93,10:f3:11:65:1f:f7,"Cisco Systems, Inc",0,772+centaurus.maa
139575,IN,Netzy Internet Services Private Limited,772,caelum.maa,45.120.251.56,2001:df2:1900:3::56,,,0,772+caelum.maa
133982,IN,Excitel,772,andromeda.maa,45.120.251.65,2001:df2:1900:3::65,,,0,772+andromeda.maa
147210,IN,Starnet,683,hercules.del,45.120.248.189,,,,0,683+hercules.del
141202,IN,Hiveloop Technology Private Limited(Udaan),771,libra.ccu,45.120.249.32,2001:df2:1900:5::32,,,0,771+libra.ccu
133982,IN,Excitel,683,draco.del,45.120.248.107,2001:df2:1900:1::107,,,0,683+draco.del
147224,IN,WSNL BROADBAND PRIVATE LIMITED,694,venus.bom,103.77.109.12,2001:df2:1900:2::1012,,,0,694+venus.bom
141253,IN,Hyosec Solution Pvt LTD,694,venus.bom,103.77.108.177,,,,0,694+venus.bom
213373,NL,IP Connect Inc,898,SER-DRO-TR0,185.1.222.136,2001:7f8:b7::a521:3373:2,40:8f:9d:1e:07:f1,Juniper Networks,0,898+SER-DRO-TR0
147256,IN,Secure Cable And Internet Services,683,aluminium.del,45.120.248.222,,,,0,683+aluminium.del
141253,IN,Hyosec Solution Pvt LTD,772,caelum.maa,45.120.251.62,,28:99:3a:1f:6d:d9,Arista Networks,0,772+caelum.maa
133989,IN,SBR Telecom Pvt. Ltd,683,phoenix.del,45.120.248.102,2001:df2:1900:1::102,c4:ad:34:58:52:bd,Routerboard.com,0,683+phoenix.del
149198,IN,Budanta Networks,772,taurus.maa,45.120.251.61,,,,0,772+taurus.maa
141266,IN,Inri Communications,694,jupiter.bom,103.77.108.244,,,,0,694+jupiter.bom
133997,IN,Kernel Fibernet,694,volans.bom,103.77.108.172,2001:df2:1900:2::172,cc:bb:fe:28:ae:da,"HUAWEI TECHNOLOGIES CO.,LTD",0,694+volans.bom
149268,IN,Roarnet Broadband Pvt. Ltd.,694,moon.bom,103.77.108.76,2001:df2:1900:2::76,,,0,694+moon.bom
141275,IN,Maxnet Digital,683,dorado.del,45.120.248.93,,18:56:44:41:2e:c2,"HUAWEI TECHNOLOGIES CO.,LTD",0,683+dorado.del
134012,IN,Laxmi Internet Services,694,uranus.bom,103.77.108.180,2001:df2:1900:2::180,,,0,694+uranus.bom
149551,IN,Confiar Digital Technologies,772,centaurus.maa,45.120.251.89,,,,0,772+centaurus.maa
141339,IN,Lalat Internet service Pvt ltd,683,camelopardalis.del,45.120.248.66,2001:df2:1900:1::66,,,0,683+camelopardalis.del
134019,IN,Airwaves Internet Pvt Ltd,683,aries.del,45.120.248.64,,,,0,683+aries.del
24971,,"Master Internet, s.r.o.",410,,,,,,0,410
141339,IN,Lalat Internet service Pvt ltd,772,cetus.maa,45.120.251.79,2001:df2:1900:3::79,,,0,772+cetus.maa
