IXP Number (IX-F ID),Name,Metro,Switch Name,Switch Model,Software Version,Peering DB Facility ID,Coordinates,IPv4,IPv6,MANRS,ASN Sum,IXP Switch
522,DataIX Internet Exchange (DataIX Internet Exchange),Chelyabinsk,ar7280-1.km38.cek.gblnet.net,DCS-7280SR-48C6-M,,,,178.18.224.0/22,2a03:5f80:4::0/64,0,1,522+ar7280-1.km38.cek.gblnet.net
645,INEX LAN2 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi2-nwb1-3,Mellanox MSN2100,,1065,,194.88.241.64/26,2001:7f8:18:72::/64,0,3,645+swi2-nwb1-3
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7508-1.m9.mow.gblnet.net,DCS-7508,,152,"55.652639,37.528861",178.18.235.0/24,2a03:5f80:4:4::0/64,0,108,522+ar7508-1.m9.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Amsterdam,ar7508-1.am5.ams.gblnet.net,DCS-7508N,,1236,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,4,522+ar7508-1.am5.ams.gblnet.net
646,INEX Cork (Internet Neutral Exchange Association Limited by Guarantee),Cork,swic-cix-edge2,Edgecore 5812-54X-O-AC-F,,620,,185.1.69.0/24,2001:7f8:18:210::/64,0,6,646+swic-cix-edge2
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7280-1.bor7.mow.gblnet.net,DCS-7280SR-48C6,,3092,"55.771417,37.714681",178.18.235.0/24,2a03:5f80:4:4::0/64,0,4,522+ar7280-1.bor7.mow.gblnet.net
648,NAPAfrica IX Cape Town (NAPAfrica),Cape Town,sw0.ct1.napafrica.net,ex4200-24t,,1225,"-33.970872,18.465223",196.46.25.0/25,,1,32,648+sw0.ct1.napafrica.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7280-1.ixc.mow.gblnet.net,DCS-7280SR-48C6,,1338,"55.862351,37.577399",178.18.235.0/24,2a03:5f80:4:4::0/64,0,5,522+ar7280-1.ixc.mow.gblnet.net
648,NAPAfrica IX Cape Town (NAPAfrica),Cape Town,ar-l13.ct1.napafrica.net,DCS-7280QR-C36,,1225,"-33.970872,18.465223",196.46.25.0/25,,1,1,648+ar-l13.ct1.napafrica.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Rostov,ce6870-1.mya54.rnd.gblnet.net,Unknown,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,7,522+ce6870-1.mya54.rnd.gblnet.net
648,NAPAfrica IX Cape Town (NAPAfrica),Cape Town,ar-l1.ct1.napafrica.net,DCS-7280SR-48C6,,1225,"-33.970872,18.465223",196.60.70.0/23,2001:43f8:6d1::/64,1,17,648+ar-l1.ct1.napafrica.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Odessa,ar7050sx-1.tir27.ods.gblnet.net,DCS-7050SX-64,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,9,522+ar7050sx-1.tir27.ods.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Stockholm,ar7508-1.sk1.sto.gblnet.net,DCS-7508N,,156,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,5,522+ar7508-1.sk1.sto.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Frankfurt,ce6870-1.fra5.fra.gblnet.net,Unknown,,58,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,0,522+ce6870-1.fra5.fra.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Helsinki,ar7280-1.digita.hel.gblnet.net,DCS-7280SR-48C6,,802,"60.204175,24.921445",178.18.235.0/24,2a03:5f80:4:4::0/64,0,2,522+ar7280-1.digita.hel.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Санкт-Петербург,ar7150-1.miran.led.gblnet.net,DCS-7150S-64-CL,,2422,"59.964973,30.341211",178.18.235.0/24,2a03:5f80:4:4::0/64,0,7,522+ar7150-1.miran.led.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7050-1.datapro.mow.gblnet.net,DCS-7050S-64,,7597,"55.736262,37.721089",178.18.235.0/24,2a03:5f80:4:4::0/64,0,2,522+ar7050-1.datapro.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7050-1.m9.mow.gblnet.net,DCS-7050S-64,,152,"55.652639,37.528861",178.18.235.0/24,2a03:5f80:4:4::0/64,0,2,522+ar7050-1.m9.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Новосибирск,ex4500-1.ser14.ovb.gblnet.net,Unknown,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+ex4500-1.ser14.ovb.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ex4500-1.m8.mow.gblnet.net,ex4500-40f,,349,"55.805323,37.551781",178.18.235.0/24,2a03:5f80:4:4::0/64,0,2,522+ex4500-1.m8.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Saint-Petersburg,ar7050-1.cv21.led.gblnet.net,DCS-7050S-64,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+ar7050-1.cv21.led.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,netfort-vswitch,Virtual,,152,"55.652639,37.528861",178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+netfort-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Kiev,kyivlink-vswitch,Virtual,,961,"50.445102,30.510193",178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+kyivlink-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Saint-Petersburg,tvip-vswitch,Virtual,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+tvip-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,SlvNet-vswitch,Virtual,,152,"55.652639,37.528861",178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+SlvNet-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,softvideo-vswitch,Virtual,,152,"55.652639,37.528861",178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+softvideo-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Kharkov,evrotel-plus-vswitch,Virtual,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,2,522+evrotel-plus-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Odessa,itkarkas-vswitch,Virtual,,,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,1,522+itkarkas-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Frankfurt,ar7280-1.fra15.fra.gblnet.net,DCS-7280CR2A-60,,58,,178.18.235.0/24,2a03:5f80:4:4::0/64,0,9,522+ar7280-1.fra15.fra.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7508-1.m9.mow.gblnet.net,DCS-7508,,152,"55.652639,37.528861",178.18.230.0/24,2a03:5f80:7::0/64,0,108,522+ar7508-1.m9.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Ufa,ar7280-1.okt4.ufa.gblnet.net,DCS-7280SR-48C6,,,,178.18.230.0/24,2a03:5f80:7::0/64,0,0,522+ar7280-1.okt4.ufa.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),St. Petersburg,ar7508-1.bm18.led.gblnet.net,DCS-7508,,657,"59.934882,30.31608",178.18.230.0/24,2a03:5f80:7::0/64,0,37,522+ar7508-1.bm18.led.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Saint-Petersburg,ar7508-1.cv21.led.gblnet.net,DCS-7508,,,,178.18.230.0/24,2a03:5f80:7::0/64,0,24,522+ar7508-1.cv21.led.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7280-1.ixc.mow.gblnet.net,DCS-7280SR-48C6,,1338,"55.862351,37.577399",178.18.230.0/24,2a03:5f80:7::0/64,0,5,522+ar7280-1.ixc.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Helsinki,ar7060-1.digita.hel.gblnet.net,DCS-7060CX-32S,,802,"60.204175,24.921445",178.18.230.0/24,2a03:5f80:7::0/64,0,1,522+ar7060-1.digita.hel.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Odessa,ar7050sx-1.tir27.ods.gblnet.net,DCS-7050SX-64,,,,178.18.230.0/24,2a03:5f80:7::0/64,0,9,522+ar7050sx-1.tir27.ods.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Stockholm,ar7508-1.sk1.sto.gblnet.net,DCS-7508N,,156,,178.18.230.0/24,2a03:5f80:7::0/64,0,5,522+ar7508-1.sk1.sto.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Amsterdam,ar7280-1.am4.ams.gblnet.net,DCS-7280SR-48C6,,4627,"52.354686,4.958827",178.18.230.0/24,2a03:5f80:7::0/64,0,0,522+ar7280-1.am4.ams.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Stockholm,ce6870-1.sto1.sto.gblnet.net,Unknown,,156,,178.18.230.0/24,2a03:5f80:7::0/64,0,4,522+ce6870-1.sto1.sto.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Ekaterinburg,ar7150-1.sheik10.eka.gblnet.net,DCS-7150S-64-CL,,,,178.18.230.0/24,2a03:5f80:7::0/64,0,5,522+ar7150-1.sheik10.eka.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,ar7280-3.m9.mow.gblnet.net,DCS-7280SR2A-48YC6,,152,"55.652639,37.528861",178.18.230.0/24,2a03:5f80:7::0/64,0,0,522+ar7280-3.m9.mow.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Санкт-Петербург,ar7150-1.miran.led.gblnet.net,DCS-7150S-64-CL,,2422,"59.964973,30.341211",178.18.230.0/24,2a03:5f80:7::0/64,0,7,522+ar7150-1.miran.led.gblnet.net
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,Milecom-vswitch,Virtual,,152,"55.652639,37.528861",178.18.230.0/24,2a03:5f80:7::0/64,0,12,522+Milecom-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Kiev,fiberax-vswitch,Virtual,,365,"50.551468,30.629527",178.18.230.0/24,2a03:5f80:7::0/64,0,1,522+fiberax-vswitch
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,x670-1.aiteko.mow.gblnet.net,X670V-48x,,,,178.18.230.0/24,2a03:5f80:7::0/64,0,1,522+x670-1.aiteko.mow.gblnet.net
558,DE-CIX PMO (DE-CIX Palermo),,edge01.jhb1.jhb,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.jhb1.jhb
558,DE-CIX PMO (DE-CIX Palermo),,edge01.jhb2.jhb,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.jhb2.jhb
558,DE-CIX PMO (DE-CIX Palermo),,edge01.bcn1.bcn,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.bcn1.bcn
558,DE-CIX PMO (DE-CIX Palermo),,edge01.ric1.ric,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.ric1.ric
558,DE-CIX PMO (DE-CIX Palermo),,edge01.ric3.ric,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.ric3.ric
558,DE-CIX PMO (DE-CIX Palermo),,edge01.ist2.ist,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.ist2.ist
558,DE-CIX PMO (DE-CIX Palermo),,edge03.ham1.ham,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge03.ham1.ham
558,DE-CIX PMO (DE-CIX Palermo),,edge01.dfw10.dfw,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.dfw10.dfw
558,DE-CIX PMO (DE-CIX Palermo),,edge02.nyc1.nyc,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge02.nyc1.nyc
558,DE-CIX PMO (DE-CIX Palermo),,edge03.nyc3.nyc,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge03.nyc3.nyc
558,DE-CIX PMO (DE-CIX Palermo),,edge01.phx1.phx,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.phx1.phx
558,DE-CIX PMO (DE-CIX Palermo),,edge01.phx2.phx,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.phx2.phx
558,DE-CIX PMO (DE-CIX Palermo),,edge02.lis1.lis,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge02.lis1.lis
559,DE-CIX MRS (DE-CIX Marseille),,edge01.dx2.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,7,559+edge01.dx2.fra
559,DE-CIX MRS (DE-CIX Marseille),,edge01.dx9.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,4,559+edge01.dx9.fra
522,DataIX Internet Exchange (DataIX Internet Exchange),Amsterdam,ar7508-1.am5.ams.gblnet.net,DCS-7508N,,1236,,178.18.233.0/24,2a03:5f80:4:1::0/64,0,4,522+ar7508-1.am5.ams.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,backhaul02.dx2.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+backhaul02.dx2.fra
559,DE-CIX MRS (DE-CIX Marseille),,backhaul03.dx2.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+backhaul03.dx2.fra
559,DE-CIX MRS (DE-CIX Marseille),,backhaul04.fra2.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+backhaul04.fra2.fra
522,DataIX Internet Exchange (DataIX Internet Exchange),Saint-Petersburg,ar7280-1.bor57.led.gblnet.net,DCS-7280SR-48C6,,,,178.18.233.0/24,2a03:5f80:4:1::0/64,0,1,522+ar7280-1.bor57.led.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,backhaul01.dx9.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+backhaul01.dx9.fra
559,DE-CIX MRS (DE-CIX Marseille),,sw001.dxb,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+sw001.dxb
522,DataIX Internet Exchange (DataIX Internet Exchange),Stockholm,ar7508-1.sk1.sto.gblnet.net,DCS-7508N,,156,,178.18.233.0/24,2a03:5f80:4:1::0/64,0,5,522+ar7508-1.sk1.sto.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,edge02.ham1.ham,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge02.ham1.ham
559,DE-CIX MRS (DE-CIX Marseille),,edge02.dx12.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,5,559+edge02.dx12.fra
522,DataIX Internet Exchange (DataIX Internet Exchange),Helsinki,ar7280-1.digita.hel.gblnet.net,DCS-7280SR-48C6,,802,"60.204175,24.921445",178.18.233.0/24,2a03:5f80:4:1::0/64,0,2,522+ar7280-1.digita.hel.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,edge02.nyc6.nyc,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge02.nyc6.nyc
559,DE-CIX MRS (DE-CIX Marseille),,edge02.nyc5.nyc,,,,,185.1.47.0/24,2001:7f8:36::/64,1,1,559+edge02.nyc5.nyc
559,DE-CIX MRS (DE-CIX Marseille),,edge02.fra2.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge02.fra2.fra
522,DataIX Internet Exchange (DataIX Internet Exchange),Санкт-Петербург,ar7150-1.miran.led.gblnet.net,DCS-7150S-64-CL,,2422,"59.964973,30.341211",178.18.233.0/24,2a03:5f80:4:1::0/64,0,7,522+ar7150-1.miran.led.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,edge02.fra6.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,2,559+edge02.fra6.fra
559,DE-CIX MRS (DE-CIX Marseille),,edge02.mrs1.mrs,,,,,185.1.47.0/24,2001:7f8:36::/64,1,78,559+edge02.mrs1.mrs
559,DE-CIX MRS (DE-CIX Marseille),,edge01.fra10.fra,,,,,185.1.47.0/24,2001:7f8:36::/64,1,1,559+edge01.fra10.fra
522,DataIX Internet Exchange (DataIX Internet Exchange),Новосибирск,ex4500-1.ser14.ovb.gblnet.net,Unknown,,,,178.18.233.0/24,2a03:5f80:4:1::0/64,0,1,522+ex4500-1.ser14.ovb.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,edge01.ric1.ric,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.ric1.ric
559,DE-CIX MRS (DE-CIX Marseille),,edge01.ric2.ric,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.ric2.ric
559,DE-CIX MRS (DE-CIX Marseille),,edge02.nyc8.nyc,,,,,185.1.47.0/24,2001:7f8:36::/64,1,1,559+edge02.nyc8.nyc
522,DataIX Internet Exchange (DataIX Internet Exchange),Moscow,trunkmobile-vswitch,Virtual,,152,"55.652639,37.528861",178.18.233.0/24,2a03:5f80:4:1::0/64,0,2,522+trunkmobile-vswitch
559,DE-CIX MRS (DE-CIX Marseille),,edge01.ord6.ord,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.ord6.ord
559,DE-CIX MRS (DE-CIX Marseille),,edge01.nyc17.nyc,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.nyc17.nyc
559,DE-CIX MRS (DE-CIX Marseille),,edge01.phx2.phx,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.phx2.phx
559,DE-CIX MRS (DE-CIX Marseille),,edge01.dfw11.dfw,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.dfw11.dfw
522,DataIX Internet Exchange (DataIX Internet Exchange),Ekaterinburg,x670-1.ms145.eka.gblnet.net,X670-48x,,1855,"56.836636,60.619669",178.18.233.0/24,2a03:5f80:4:1::0/64,0,1,522+x670-1.ms145.eka.gblnet.net
559,DE-CIX MRS (DE-CIX Marseille),,edge01.ist5.ist,,,,,185.1.47.0/24,2001:7f8:36::/64,1,0,559+edge01.ist5.ist
522,DataIX Internet Exchange (DataIX Internet Exchange),Chelyabinsk,ar7280-1.km38.cek.gblnet.net,DCS-7280SR-48C6-M,,,,178.18.233.0/24,2a03:5f80:4:1::0/64,0,1,522+ar7280-1.km38.cek.gblnet.net
560,DE-CIX IST (DE-CIX Istanbul),,edge01.dx9.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,3,560+edge01.dx9.fra
541,CRIX (Costa Rica Internet Exchange),San José,IXP-RT5,Unknown,,2909,"9.929747,-84.066144",200.107.83.0/24,,1,0,541+IXP-RT5
560,DE-CIX IST (DE-CIX Istanbul),,backhaul01.dx9.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+backhaul01.dx9.fra
544,LINX Wales (LINX Wales),Cardiff,edge1-bts.car1,,,2090,"51.478416,-3.180046",195.66.254.0/24,2001:7f8:4:4::/64,1,2,544+edge1-bts.car1
560,DE-CIX IST (DE-CIX Istanbul),,edge01.nyc1.nyc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.nyc1.nyc
560,DE-CIX IST (DE-CIX Istanbul),,edge01.ist1.ist,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.ist1.ist
548,EPIX (e-Poludnie Internet Exchange),Warsaw,EPIX-WAR-LI42-S128,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,4,548+EPIX-WAR-LI42-S128
560,DE-CIX IST (DE-CIX Istanbul),,core01.dx2.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+core01.dx2.fra
548,EPIX (e-Poludnie Internet Exchange),Katowice,EPIX-KAT-4DC22-OOB-208,,,,,178.216.40.0/21,2001:7f8:5b::/64,0,0,548+EPIX-KAT-4DC22-OOB-208
560,DE-CIX IST (DE-CIX Istanbul),,core01.dx9.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+core01.dx9.fra
548,EPIX (e-Poludnie Internet Exchange),Katowice,EPIX-KAT-4DC22-S063,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,0,548+EPIX-KAT-4DC22-S063
560,DE-CIX IST (DE-CIX Istanbul),,backhaul01.nyc12.nyc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+backhaul01.nyc12.nyc
560,DE-CIX IST (DE-CIX Istanbul),,backhaul01.ist3.ist,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+backhaul01.ist3.ist
548,EPIX (e-Poludnie Internet Exchange),Katowice,EPIX-KAT-4DC22-S065,X870-32c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,0,548+EPIX-KAT-4DC22-S065
560,DE-CIX IST (DE-CIX Istanbul),,backhaul01.mad2.mad,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+backhaul01.mad2.mad
560,DE-CIX IST (DE-CIX Istanbul),,edge01.dxb1.dxb,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.dxb1.dxb
548,EPIX (e-Poludnie Internet Exchange),Warsaw,EPIX-WAR-LI01-S117,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,1,548+EPIX-WAR-LI01-S117
560,DE-CIX IST (DE-CIX Istanbul),,edge01.dxb2.dxb,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.dxb2.dxb
560,DE-CIX IST (DE-CIX Istanbul),,edge01.dx12.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,3,560+edge01.dx12.fra
548,EPIX (e-Poludnie Internet Exchange),Katowice,EPIX-KAT-4DC21-S074,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,34,548+EPIX-KAT-4DC21-S074
560,DE-CIX IST (DE-CIX Istanbul),,edge02.fra6.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.fra6.fra
560,DE-CIX IST (DE-CIX Istanbul),,edge02.dus1.dus,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.dus1.dus
560,DE-CIX IST (DE-CIX Istanbul),,edge02.muc1.muc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.muc1.muc
548,EPIX (e-Poludnie Internet Exchange),Warsaw,EPIX-WAR-LI03-S167,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,2,548+EPIX-WAR-LI03-S167
560,DE-CIX IST (DE-CIX Istanbul),,core01.nyc1.nyc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+core01.nyc1.nyc
560,DE-CIX IST (DE-CIX Istanbul),,edge02.fra9.fra,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.fra9.fra
560,DE-CIX IST (DE-CIX Istanbul),,edge01.mad4.mad,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.mad4.mad
548,EPIX (e-Poludnie Internet Exchange),Warsaw,EPIX-WAR-LI03-S170,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,2,548+EPIX-WAR-LI03-S170
560,DE-CIX IST (DE-CIX Istanbul),,edge01.kul1.kul,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.kul1.kul
548,EPIX (e-Poludnie Internet Exchange),Katowice,EPIX-KAT-4DC11-S020,X690-48x-2q-4c,,,,178.216.40.0/21,2001:7f8:5b::/64,0,15,548+EPIX-KAT-4DC11-S020
560,DE-CIX IST (DE-CIX Istanbul),,edge01.kul2.kul,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.kul2.kul
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Prague,NIX1-acc6,Nexus N9K-C93360YC-FX2,,215,"50.08103,14.451122",194.30.187.0/24,2001:7f8:91::/48,1,0,552+NIX1-acc6
560,DE-CIX IST (DE-CIX Istanbul),,edge01.ord1.ord,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.ord1.ord
560,DE-CIX IST (DE-CIX Istanbul),,edge01.bwn1.bwn,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.bwn1.bwn
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Prague,NIX4-agr3,93180YC-EX,,214,"50.060164,14.482978",194.30.187.0/24,2001:7f8:91::/48,1,0,552+NIX4-agr3
560,DE-CIX IST (DE-CIX Istanbul),,edge01.dtm1.dtm,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.dtm1.dtm
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Prague,NIX4-pp1,Nexus C93240YC-FX2,,214,"50.060164,14.482978",194.30.187.0/24,2001:7f8:91::/48,1,0,552+NIX4-pp1
560,DE-CIX IST (DE-CIX Istanbul),,edge01.bcn1.bcn,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.bcn1.bcn
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Prague,NIX5-acc5,Nexus N9K-C93360YC-FX2,,424,"50.082018,14.53335",194.30.187.0/24,2001:7f8:91::/48,1,0,552+NIX5-acc5
560,DE-CIX IST (DE-CIX Istanbul),,edge01.ric1.ric,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.ric1.ric
560,DE-CIX IST (DE-CIX Istanbul),,edge01.ord6.ord,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.ord6.ord
560,DE-CIX IST (DE-CIX Istanbul),,edge01.nyc17.nyc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.nyc17.nyc
560,DE-CIX IST (DE-CIX Istanbul),,edge02.nyc1.nyc,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.nyc1.nyc
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Bratislava,NIXSK2-agr1,C2960,,465,,194.30.187.0/24,2001:7f8:91::/48,1,0,552+NIXSK2-agr1
560,DE-CIX IST (DE-CIX Istanbul),,edge01.phx1.phx,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge01.phx1.phx
552,"NIX.SK (NIX.CZ, z.s.p.o. organizacna zlozka)",Bratislava,NIXSK3-acc1,N9K-C93240YC-FX2,,3659,"48.164797,17.159861",194.30.187.0/24,2001:7f8:91::/48,1,3,552+NIXSK3-acc1
560,DE-CIX IST (DE-CIX Istanbul),,edge02.ord2.ord,,,,,185.1.48.0/24,2001:7f8:3f::/64,1,0,560+edge02.ord2.ord
564,AuvernIX (AuvernIX),Clermont-Ferrand,sw-auvernix-02,Nexus 3064-X,,,,185.1.2.0/24,2001:7f8:81::/64,1,2,564+sw-auvernix-02
565,DE-CIX DUS (DE-CIX Dusseldorf),,edge01.dx6.fra,,,,,185.1.170.0/23,2001:7f8:9e::/64,1,17,565+edge01.dx6.fra
565,DE-CIX DUS (DE-CIX Dusseldorf),,backhaul02.dx2.fra,,,,,185.1.170.0/23,2001:7f8:9e::/64,1,0,565+backhaul02.dx2.fra
558,DE-CIX PMO (DE-CIX Palermo),,backhaul04.fra2.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul04.fra2.fra
565,DE-CIX DUS (DE-CIX Dusseldorf),,backhaul01.dx8.fra,,,,,185.1.170.0/23,2001:7f8:9e::/64,1,0,565+backhaul01.dx8.fra
